alpha_epoch,alpha_step,epoch,loss_cls_epoch,loss_cls_step,lr_epoch,lr_step,step,test_acc_epoch,test_acc_step,test_loss0,test_loss1,test_loss2,test_loss3,test_loss_epoch,test_loss_step,train_acc0_epoch,train_acc0_step,train_acc1_epoch,train_acc1_step,train_acc2_epoch,train_acc2_step,train_acc3_epoch,train_acc3_step,train_acc_epoch,train_acc_step,train_loss0_epoch,train_loss0_step,train_loss1_epoch,train_loss1_step,train_loss2_epoch,train_loss2_step,train_loss3_epoch,train_loss3_step,train_loss_epoch,train_loss_step,val_acc,val_acc0,val_acc1,val_acc2,val_acc3,val_loss,val_loss0,val_loss1,val_loss2,val_loss3
0.02299187332391739,,0,3.126133441925049,,0.0004999989760108292,,460,,,,,,,,,0.6326471567153931,,0.5965413451194763,,0.5473752617835999,,0.7757316827774048,,0.6380738615989685,,0.7989341020584106,,0.8551231622695923,,0.9668856263160706,,0.5051889419555664,,3.133070945739746,,,,,,,,,,,
,0.04985862225294113,1,,2.425358295440674,,0.0005000000237487257,499,,,,,,,,,,0.7333333492279053,,0.75,,0.6000000238418579,,0.8999999761581421,,0.7458333373069763,,0.5873200297355652,,0.6250599026679993,,0.9074015021324158,,0.30557671189308167,,2.4323153495788574,,,,,,,,,,
,0.05484490841627121,1,,2.496532678604126,,0.0005000000237487257,549,,,,,,,,,,0.7166666388511658,,0.7833333611488342,,0.5166666507720947,,0.8333333134651184,,0.7124999761581421,,0.5649226307868958,,0.552406907081604,,0.9626293182373047,,0.416573703289032,,2.5033957958221436,,,,,,,,,,
,0.05982846021652222,1,,2.0932817459106445,,0.0005000000237487257,599,,,,,,,,,,0.7666666507720947,,0.7666666507720947,,0.6000000238418579,,0.8833333253860474,,0.7541666626930237,,0.4482171833515167,,0.5488157272338867,,0.8326311707496643,,0.2636178731918335,,2.1002438068389893,,,,,,,,,,
,0.06480903178453445,1,,2.5600106716156006,,0.0005000000237487257,649,,,,,,,,,,0.7333333492279053,,0.800000011920929,,0.4333333373069763,,0.8500000238418579,,0.7041666507720947,,0.49601107835769653,,0.6253032088279724,,1.0340701341629028,,0.40462616086006165,,2.5669474601745605,,,,,,,,,,
,0.06978637725114822,1,,2.3965535163879395,,0.0005000000237487257,699,,,,,,,,,,0.699999988079071,,0.75,,0.5666666626930237,,0.8333333134651184,,0.7124999761581421,,0.6056256890296936,,0.52707839012146,,0.9410446286201477,,0.32280486822128296,,2.403500556945801,,,,,,,,,,
,0.07476025074720383,1,,2.3716893196105957,,0.0005000000237487257,749,,,,,,,,,,0.8166666626930237,,0.800000011920929,,0.5166666507720947,,0.8166666626930237,,0.737500011920929,,0.4165305495262146,,0.5738169550895691,,0.9650391340255737,,0.41630277037620544,,2.378540515899658,,,,,,,,,,
,0.07973040640354156,1,,2.051907777786255,,0.0005000000237487257,799,,,,,,,,,,0.75,,0.7833333611488342,,0.75,,0.7833333611488342,,0.7666666507720947,,0.5096223950386047,,0.48505738377571106,,0.6907637119293213,,0.36646416783332825,,2.0588858127593994,,,,,,,,,,
,0.08469659835100174,1,,2.1310880184173584,,0.0005000000237487257,849,,,,,,,,,,0.7166666388511658,,0.8333333134651184,,0.6499999761581421,,0.7833333611488342,,0.7458333373069763,,0.5581582188606262,,0.41380608081817627,,0.7429798245429993,,0.41614392399787903,,2.1380107402801514,,,,,,,,,,
,0.08965858817100525,1,,2.3080124855041504,,0.0005000000237487257,899,,,,,,,,,,0.7333333492279053,,0.699999988079071,,0.5833333134651184,,0.8666666746139526,,0.7208333611488342,,0.5998213291168213,,0.6160414218902588,,0.8063787817955017,,0.28577086329460144,,2.314880132675171,,,,,,,,,,
,,1,,,,,921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40033963322639465,0.3069412112236023,0.37868818640708923,0.5039269924163818,0.41180217266082764,6.172369003295898,1.549255132675171,1.4688467979431152,1.2947108745574951,1.8595573902130127
0.06897809356451035,,1,2.3339481353759766,,0.0004999989760108292,,921,,,,,,,,,0.7578235268592834,,0.7391555905342102,,0.616475522518158,,0.8468579053878784,,0.7400781512260437,,0.5537718534469604,,0.5926212668418884,,0.8266313672065735,,0.3609241247177124,,2.3408632278442383,,,,,,,,,,,
,0.0946161299943924,2,,2.0236928462982178,,0.0005000000237487257,949,,,,,,,,,,0.8166666626930237,,0.8166666626930237,,0.550000011920929,,0.8999999761581421,,0.7708333134651184,,0.5075405240058899,,0.4285164475440979,,0.8157562017440796,,0.2718797028064728,,2.030595064163208,,,,,,,,,,
,0.09956898540258408,2,,1.6535588502883911,,0.0005000000237487257,999,,,,,,,,,,0.8833333253860474,,0.7666666507720947,,0.800000011920929,,0.949999988079071,,0.8500000238418579,,0.35671260952949524,,0.5226570963859558,,0.5680933594703674,,0.20609577000141144,,1.6603785753250122,,,,,,,,,,
,0.10451691597700119,2,,1.9661089181900024,,0.0005000000237487257,1049,,,,,,,,,,0.7666666507720947,,0.800000011920929,,0.6333333253860474,,0.8999999761581421,,0.7749999761581421,,0.48161208629608154,,0.41117221117019653,,0.7797185182571411,,0.293606162071228,,1.973034143447876,,,,,,,,,,
,0.10945966839790344,2,,1.5423569679260254,,0.0005000000237487257,1099,,,,,,,,,,0.8666666746139526,,0.8833333253860474,,0.7166666388511658,,0.9166666865348816,,0.8458333611488342,,0.30356666445732117,,0.38312503695487976,,0.6647000908851624,,0.1909651756286621,,1.549225926399231,,,,,,,,,,
,0.11439701914787292,2,,1.9114983081817627,,0.0005000000237487257,1149,,,,,,,,,,0.7166666388511658,,0.8166666626930237,,0.75,,0.8333333134651184,,0.7791666388511658,,0.5201131701469421,,0.45021677017211914,,0.603610634803772,,0.3375578224658966,,1.9183430671691895,,,,,,,,,,
,0.11932872235774994,2,,1.6665003299713135,,0.0005000000237487257,1199,,,,,,,,,,0.8666666746139526,,0.8500000238418579,,0.699999988079071,,0.9333333373069763,,0.8374999761581421,,0.3295145630836487,,0.3696506917476654,,0.7357780337333679,,0.23155711591243744,,1.6734062433242798,,,,,,,,,,
,0.12425454705953598,2,,1.77133309841156,,0.0005000000237487257,1249,,,,,,,,,,0.8166666626930237,,0.8999999761581421,,0.6499999761581421,,0.8999999761581421,,0.8166666626930237,,0.44409462809562683,,0.3181406259536743,,0.7635467648506165,,0.2455509752035141,,1.7782632112503052,,,,,,,,,,
,0.12917424738407135,2,,1.9163159132003784,,0.0005000000237487257,1299,,,,,,,,,,0.7833333611488342,,0.800000011920929,,0.6666666865348816,,0.8500000238418579,,0.7749999761581421,,0.4553271234035492,,0.3634324371814728,,0.7818805575370789,,0.3156758248806,,1.9231410026550293,,,,,,,,,,
,0.13408760726451874,2,,1.7157365083694458,,0.0005000000237487257,1349,,,,,,,,,,0.8833333253860474,,0.7833333611488342,,0.7833333611488342,,0.9333333373069763,,0.8458333611488342,,0.2815448045730591,,0.5709630250930786,,0.6826037168502808,,0.18062494695186615,,1.7225395441055298,,,,,,,,,,
,,2,,,,,1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38792189955711365,0.37232011556625366,0.3659520149230957,0.4219910800457001,0.3914243280887604,6.971776008605957,1.6623235940933228,1.6205705404281616,1.5216144323349,2.167266607284546
0.11467304080724716,,2,1.8296866416931152,,0.0004999989760108292,,1382,,,,,,,,,0.8320610523223877,,0.8163235783576965,,0.6936435103416443,,0.8787670731544495,,0.8051987886428833,,0.40484440326690674,,0.4413030743598938,,0.6892504692077637,,0.29428836703300476,,1.8365988731384277,,,,,,,,,,,
,0.13899438083171844,3,,1.754097819328308,,0.0005000000237487257,1399,,,,,,,,,,0.8833333253860474,,0.800000011920929,,0.6666666865348816,,0.9166666865348816,,0.8166666626930237,,0.3546753227710724,,0.3479706346988678,,0.8162015676498413,,0.235250324010849,,1.7609540224075317,,,,,,,,,,
,0.14389434456825256,3,,1.5672845840454102,,0.0005000000237487257,1449,,,,,,,,,,0.8833333253860474,,0.8833333253860474,,0.7333333492279053,,0.8500000238418579,,0.8374999761581421,,0.31627628207206726,,0.2720738351345062,,0.5475723147392273,,0.43136218190193176,,1.5741945505142212,,,,,,,,,,
,0.1487872451543808,3,,1.5075290203094482,,0.0005000000237487257,1499,,,,,,,,,,0.8999999761581421,,0.7833333611488342,,0.7166666388511658,,0.8333333134651184,,0.8083333373069763,,0.2535283863544464,,0.37180295586586,,0.5725215673446655,,0.3096762001514435,,1.5142656564712524,,,,,,,,,,
,0.15367288887500763,3,,1.4227194786071777,,0.0005000000237487257,1549,,,,,,,,,,0.8166666626930237,,0.8833333253860474,,0.8500000238418579,,0.9166666865348816,,0.8666666746139526,,0.3414851129055023,,0.37834155559539795,,0.4638829529285431,,0.23900985717773438,,1.4296741485595703,,,,,,,,,,
,0.15855102241039276,3,,1.698186993598938,,0.0005000000237487257,1599,,,,,,,,,,0.7833333611488342,,0.8833333253860474,,0.6666666865348816,,0.8500000238418579,,0.7958333492279053,,0.3976704180240631,,0.3192450702190399,,0.635269045829773,,0.346002459526062,,1.7051318883895874,,,,,,,,,,
,0.1634214222431183,3,,1.4239627122879028,,0.0005000000237487257,1649,,,,,,,,,,0.8999999761581421,,0.8666666746139526,,0.75,,0.9166666865348816,,0.8583333492279053,,0.28161418437957764,,0.3269708752632141,,0.6074656248092651,,0.20791207253932953,,1.430768609046936,,,,,,,,,,
,0.1682838797569275,3,,1.8691996335983276,,0.0005000000237487257,1699,,,,,,,,,,0.7166666388511658,,0.8833333253860474,,0.7166666388511658,,0.9333333373069763,,0.8125,,0.523399293422699,,0.4168073534965515,,0.760050356388092,,0.16894260048866272,,1.8761920928955078,,,,,,,,,,
,0.17313815653324127,3,,1.6874918937683105,,0.0005000000237487257,1749,,,,,,,,,,0.8999999761581421,,0.8333333134651184,,0.699999988079071,,0.8500000238418579,,0.8208333253860474,,0.3126741051673889,,0.38573816418647766,,0.6197274327278137,,0.3693520426750183,,1.6943678855895996,,,,,,,,,,
,0.17798404395580292,3,,1.5552914142608643,,0.0005000000237487257,1799,,,,,,,,,,0.8666666746139526,,0.8666666746139526,,0.7333333492279053,,0.8333333134651184,,0.824999988079071,,0.34329184889793396,,0.37466102838516235,,0.5281640291213989,,0.3091745376586914,,1.562214732170105,,,,,,,,,,
,,3,,,,,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4134472608566284,0.3871789574623108,0.36255571246147156,0.5504139065742493,0.3536404073238373,7.781070232391357,1.8897693157196045,2.045391082763672,1.5114266872406006,2.3344812393188477
0.15988793969154358,,3,1.4638656377792358,,0.0004999989760108292,,1843,,,,,,,,,0.8777540326118469,,0.8681306838989258,,0.7475489377975464,,0.8952642679214478,,0.8471744656562805,,0.30047282576560974,,0.3261127471923828,,0.5835552215576172,,0.25372493267059326,,1.4707932472229004,,,,,,,,,,,
,0.18282130360603333,4,,1.5905592441558838,,0.0005000000237487257,1849,,,,,,,,,,0.8166666626930237,,0.9333333373069763,,0.7666666507720947,,0.8833333253860474,,0.8500000238418579,,0.38267362117767334,,0.3073060214519501,,0.6084556579589844,,0.2921239137649536,,1.5975148677825928,,,,,,,,,,
,0.18764972686767578,4,,1.1058628559112549,,0.0005000000237487257,1899,,,,,,,,,,0.9166666865348816,,0.8833333253860474,,0.7333333492279053,,0.949999988079071,,0.8708333373069763,,0.2143944352865219,,0.17671874165534973,,0.5509054660797119,,0.16384419798851013,,1.1128545999526978,,,,,,,,,,
,0.19246910512447357,4,,0.9382814168930054,,0.0005000000237487257,1949,,,,,,,,,,0.9333333373069763,,0.9666666388511658,,0.7666666507720947,,0.8999999761581421,,0.8916666507720947,,0.14210861921310425,,0.11278058588504791,,0.5366859436035156,,0.14670628309249878,,0.9452397227287292,,,,,,,,,,
,0.1972792148590088,4,,0.956936776638031,,0.0005000000237487257,1999,,,,,,,,,,0.9333333373069763,,0.9333333373069763,,0.8500000238418579,,0.8999999761581421,,0.9041666388511658,,0.16718603670597076,,0.18942499160766602,,0.41815951466560364,,0.18216627836227417,,0.9638151526451111,,,,,,,,,,
,0.20207984745502472,4,,1.103768229484558,,0.0005000000237487257,2049,,,,,,,,,,0.8833333253860474,,0.9333333373069763,,0.7666666507720947,,0.9666666388511658,,0.887499988079071,,0.2424972802400589,,0.22752618789672852,,0.5227736234664917,,0.11097114533185959,,1.1107367277145386,,,,,,,,,,
,0.20687077939510345,4,,1.1971518993377686,,0.0005000000237487257,2099,,,,,,,,,,0.8999999761581421,,0.8666666746139526,,0.8666666746139526,,0.9333333373069763,,0.8916666507720947,,0.28522878885269165,,0.2843358814716339,,0.4437522888183594,,0.18383489549160004,,1.204148769378662,,,,,,,,,,
,0.21165181696414948,4,,0.982733964920044,,0.0005000000237487257,2149,,,,,,,,,,0.8999999761581421,,0.8999999761581421,,0.8500000238418579,,0.9166666865348816,,0.8916666507720947,,0.26117023825645447,,0.17250791192054749,,0.37236443161964417,,0.1766914278268814,,0.9896284341812134,,,,,,,,,,
,0.21642275154590607,4,,0.9110615253448486,,0.0005000000237487257,2199,,,,,,,,,,0.9166666865348816,,0.949999988079071,,0.8333333134651184,,0.9333333373069763,,0.9083333611488342,,0.19140370190143585,,0.12580551207065582,,0.45971158146858215,,0.134140744805336,,0.9179998636245728,,,,,,,,,,
,0.22118335962295532,4,,1.0779634714126587,,0.0005000000237487257,2249,,,,,,,,,,0.949999988079071,,0.8833333253860474,,0.8166666626930237,,0.9333333373069763,,0.8958333134651184,,0.15827398002147675,,0.24401406943798065,,0.4852142333984375,,0.19046112895011902,,1.08487868309021,,,,,,,,,,
,0.22593346238136292,4,,1.314222812652588,,0.0005000000237487257,2299,,,,,,,,,,0.949999988079071,,0.8999999761581421,,0.699999988079071,,0.8833333253860474,,0.8583333492279053,,0.13942581415176392,,0.203628808259964,,0.6785660982131958,,0.2926020920276642,,1.3211569786071777,,,,,,,,,,
,,4,,,,,2304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4201867878437042,0.3829335570335388,0.3678624629974365,0.5090214610099792,0.4209297299385071,7.782588958740234,1.8267602920532227,1.9919657707214355,1.6983698606491089,2.265493869781494
0.20444177091121674,,4,1.1683987379074097,,0.0004999989760108292,,2304,,,,,,,,,0.9136789441108704,,0.9053217768669128,,0.7989580631256104,,0.9119786024093628,,0.8824843764305115,,0.22243960201740265,,0.24078351259231567,,0.48943546414375305,,0.21573986113071442,,1.1753339767456055,,,,,,,,,,,
,0.23067283630371094,5,,0.5173890590667725,,0.0002500000118743628,2349,,,,,,,,,,0.9333333373069763,,0.9666666388511658,,0.8833333253860474,,0.9833333492279053,,0.9416666626930237,,0.11420587450265884,,0.07332336157560349,,0.2673260271549225,,0.06253376603126526,,0.5243166089057922,,,,,,,,,,
,0.23540128767490387,5,,0.6576718091964722,,0.0002500000118743628,2399,,,,,,,,,,1.0,,0.9333333373069763,,0.8666666746139526,,0.9666666388511658,,0.9416666626930237,,0.0318310521543026,,0.14937397837638855,,0.35347265005111694,,0.12299414724111557,,0.6646308898925781,,,,,,,,,,
,0.24011863768100739,5,,0.4812343716621399,,0.0002500000118743628,2449,,,,,,,,,,0.9333333373069763,,0.9666666388511658,,0.949999988079071,,0.9166666865348816,,0.9416666626930237,,0.1202661469578743,,0.05564439669251442,,0.1744093894958496,,0.13091443479061127,,0.4881927967071533,,,,,,,,,,
,0.24482466280460358,5,,0.7713403105735779,,0.0002500000118743628,2499,,,,,,,,,,0.9666666388511658,,0.949999988079071,,0.8333333134651184,,0.949999988079071,,0.925000011920929,,0.12398272007703781,,0.11402115970849991,,0.40864798426628113,,0.12468846142292023,,0.7782618403434753,,,,,,,,,,
,0.24951918423175812,5,,0.9011091589927673,,0.0002500000118743628,2549,,,,,,,,,,0.949999988079071,,0.9333333373069763,,0.8500000238418579,,0.9666666388511658,,0.925000011920929,,0.16162283718585968,,0.20023514330387115,,0.3940815329551697,,0.1451696753501892,,0.9080512523651123,,,,,,,,,,
,0.2542020082473755,5,,0.6893460750579834,,0.0002500000118743628,2599,,,,,,,,,,1.0,,0.9166666865348816,,0.8833333253860474,,0.8999999761581421,,0.925000011920929,,0.06115526333451271,,0.16309551894664764,,0.2894667983055115,,0.17562848329544067,,0.6963021159172058,,,,,,,,,,
,0.258872926235199,5,,0.5606164336204529,,0.0002500000118743628,2649,,,,,,,,,,0.949999988079071,,0.9833333492279053,,0.9166666865348816,,0.9666666388511658,,0.9541666507720947,,0.17423208057880402,,0.08182302117347717,,0.22206991910934448,,0.08249141275882721,,0.5675934553146362,,,,,,,,,,
,0.26353177428245544,5,,0.6989110708236694,,0.0002500000118743628,2699,,,,,,,,,,0.949999988079071,,0.9666666388511658,,0.8333333134651184,,1.0,,0.9375,,0.13785305619239807,,0.09686405956745148,,0.4265168011188507,,0.03767714649438858,,0.7058559656143188,,,,,,,,,,
,0.26817837357521057,5,,0.6131221055984497,,0.0002500000118743628,2749,,,,,,,,,,0.9833333492279053,,0.9833333492279053,,0.8666666746139526,,0.8833333253860474,,0.9291666746139526,,0.0441468171775341,,0.06663736701011658,,0.29440784454345703,,0.20793010294437408,,0.6200385093688965,,,,,,,,,,
,,5,,,,,2765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3836234211921692,0.3275313079357147,0.36616429686546326,0.4778178632259369,0.3629802465438843,10.396080017089844,2.373695135116577,2.8725287914276123,1.8610327243804932,3.2888236045837402
0.24816466867923737,,5,0.6363893747329712,,0.0002499994880054146,,2765,,,,,,,,,0.9647986888885498,,0.9636048078536987,,0.8798524141311646,,0.9486632347106934,,0.9392297863960266,,0.09419645369052887,,0.10045821219682693,,0.31025055050849915,,0.13148435950279236,,0.643320620059967,,,,,,,,,,,
,0.27281251549720764,6,,0.23078972101211548,,0.0002500000118743628,2799,,,,,,,,,,1.0,,1.0,,0.9666666388511658,,1.0,,0.9916666746139526,,0.02659681811928749,,0.03261297196149826,,0.13562770187854767,,0.03595223277807236,,0.23770317435264587,,,,,,,,,,
,0.2774340510368347,6,,0.4124284088611603,,0.0002500000118743628,2849,,,,,,,,,,1.0,,0.9833333492279053,,0.8999999761581421,,1.0,,0.9708333611488342,,0.020792126655578613,,0.06946169584989548,,0.2650572657585144,,0.05711730197072029,,0.4193035662174225,,,,,,,,,,
,0.2820427715778351,6,,0.3859773576259613,,0.0002500000118743628,2899,,,,,,,,,,0.949999988079071,,1.0,,0.9166666865348816,,1.0,,0.9666666388511658,,0.10910855978727341,,0.026489894837141037,,0.20558233559131622,,0.04479656741023064,,0.39293187856674194,,,,,,,,,,
,0.2866384983062744,6,,0.43587541580200195,,0.0002500000118743628,2949,,,,,,,,,,0.9833333492279053,,1.0,,0.8999999761581421,,0.9833333492279053,,0.9666666388511658,,0.039681922644376755,,0.021840272471308708,,0.28754711151123047,,0.08680612593889236,,0.44285333156585693,,,,,,,,,,
,0.29122108221054077,6,,0.23606126010417938,,0.0002500000118743628,2999,,,,,,,,,,1.0,,1.0,,0.9666666388511658,,0.949999988079071,,0.9791666865348816,,0.02661251462996006,,0.02431151084601879,,0.09478759765625,,0.09034962952136993,,0.24302907288074493,,,,,,,,,,
,0.29579034447669983,6,,0.41053882241249084,,0.0002500000118743628,3049,,,,,,,,,,1.0,,0.9833333492279053,,0.9166666865348816,,0.9833333492279053,,0.9708333611488342,,0.01221503783017397,,0.063911072909832,,0.27545055747032166,,0.0589621439576149,,0.41743966937065125,,,,,,,,,,
,0.30034610629081726,6,,0.4453819990158081,,0.0002500000118743628,3099,,,,,,,,,,1.0,,0.9833333492279053,,0.8500000238418579,,0.949999988079071,,0.9458333253860474,,0.041246067732572556,,0.05533371865749359,,0.26462653279304504,,0.08417568355798721,,0.4522811770439148,,,,,,,,,,
,0.30488821864128113,6,,0.3170599937438965,,0.0002500000118743628,3149,,,,,,,,,,0.9833333492279053,,0.9666666388511658,,0.8999999761581421,,0.9833333492279053,,0.9583333134651184,,0.035773858428001404,,0.06659840792417526,,0.15071192383766174,,0.06397581100463867,,0.323965460062027,,,,,,,,,,
,0.3094165027141571,6,,0.2763305902481079,,0.0002500000118743628,3199,,,,,,,,,,1.0,,0.9833333492279053,,0.9666666388511658,,0.9666666388511658,,0.9791666865348816,,0.02721627615392208,,0.05118674412369728,,0.11312922835350037,,0.08479832857847214,,0.28325867652893066,,,,,,,,,,
,,6,,,,,3226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40081724524497986,0.3602207601070404,0.3839949071407318,0.5107195973396301,0.3483336865901947,10.844115257263184,2.3469653129577637,2.7303524017333984,2.203854560852051,3.5629425048828125
0.29089948534965515,,6,0.40143683552742004,,0.0002499994880054146,,3226,,,,,,,,,0.9809341430664062,,0.980427622795105,,0.9218190312385559,,0.9657031297683716,,0.9622209668159485,,0.05343771353363991,,0.056669190526008606,,0.2005682736635208,,0.09076162427663803,,0.40836697816848755,,,,,,,,,,,
,0.31393077969551086,7,,0.2749471366405487,,0.0002500000118743628,3249,,,,,,,,,,0.9833333492279053,,1.0,,0.9333333373069763,,0.9833333492279053,,0.9750000238418579,,0.035021767020225525,,0.019098157063126564,,0.16353391110897064,,0.057293303310871124,,0.28194624185562134,,,,,,,,,,
,0.31843093037605286,7,,0.2180904746055603,,0.0002500000118743628,3299,,,,,,,,,,1.0,,0.9833333492279053,,0.9666666388511658,,1.0,,0.987500011920929,,0.010610626079142094,,0.0533517561852932,,0.13211247324943542,,0.022015608847141266,,0.22496946156024933,,,,,,,,,,
,0.32291674613952637,7,,0.3376615047454834,,0.0002500000118743628,3349,,,,,,,,,,0.9666666388511658,,0.9666666388511658,,0.9666666388511658,,0.9333333373069763,,0.9583333134651184,,0.05000453069806099,,0.08541006594896317,,0.07640230655670166,,0.12584459781646729,,0.34454458951950073,,,,,,,,,,
,0.32738810777664185,7,,0.24380823969841003,,0.0002500000118743628,3399,,,,,,,,,,0.9833333492279053,,0.9833333492279053,,0.9666666388511658,,0.9833333492279053,,0.9791666865348816,,0.09566844254732132,,0.03669174760580063,,0.07322607189416885,,0.03822198882699013,,0.2507632076740265,,,,,,,,,,
,0.33184486627578735,7,,0.1516885757446289,,0.0002500000118743628,3449,,,,,,,,,,1.0,,0.9666666388511658,,1.0,,1.0,,0.9916666746139526,,0.006921956781297922,,0.057345446199178696,,0.05144546926021576,,0.03597569838166237,,0.15861724317073822,,,,,,,,,,
,0.33628684282302856,7,,0.17463457584381104,,0.0002500000118743628,3499,,,,,,,,,,0.9833333492279053,,0.9833333492279053,,1.0,,0.9666666388511658,,0.9833333492279053,,0.026355717331171036,,0.02919534035027027,,0.03319910913705826,,0.08588439971208572,,0.1815841645002365,,,,,,,,,,
,0.3407139182090759,7,,0.3244710862636566,,0.0002500000118743628,3549,,,,,,,,,,0.9833333492279053,,1.0,,0.9666666388511658,,0.9833333492279053,,0.9833333492279053,,0.05169002339243889,,0.02559957280755043,,0.16352663934230804,,0.08365485072135925,,0.33140668272972107,,,,,,,,,,
,0.3451259434223175,7,,0.20375221967697144,,0.0002500000118743628,3599,,,,,,,,,,0.9833333492279053,,0.9833333492279053,,0.9833333492279053,,0.9666666388511658,,0.9791666865348816,,0.019386624917387962,,0.036371245980262756,,0.08974138647317886,,0.0582529678940773,,0.21070627868175507,,,,,,,,,,
,0.34952276945114136,7,,0.2934868335723877,,0.0002500000118743628,3649,,,,,,,,,,0.9666666388511658,,1.0,,0.9333333373069763,,0.9666666388511658,,0.9666666388511658,,0.07641597837209702,,0.016101572662591934,,0.1533968597650528,,0.04757241532206535,,0.30039769411087036,,,,,,,,,,
,,7,,,,,3687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3965718448162079,0.33411166071891785,0.3871789574623108,0.4998938739299774,0.36510294675827026,11.30816650390625,2.79666805267334,2.8664865493774414,2.6060569286346436,3.0389552116394043
0.3325043022632599,,7,0.28553447127342224,,0.0002499994880054146,,3687,,,,,,,,,0.9861799478530884,,0.9853478670120239,,0.9516298174858093,,0.9735899567604065,,0.974186897277832,,0.042844098061323166,,0.04321355000138283,,0.12894363701343536,,0.07053301483392715,,0.2924591898918152,,,,,,,,,,,
